"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"2254","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Kirsten Cilliers","easy to install","Verified Purchase","Reviewed in Australia on 13 November 2019","5.0 out of 5 stars"
"2255","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Eplag","10/10","Verified Purchase","Reviewed in Australia on 4 January 2020","5.0 out of 5 stars"
"2256","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Eplag","I've been buying Large size shorts and other pants for 30 years. The unstretched dimensions are ok, but the elastic stretches far too easily and almost doubles in size! I'm not that kind of build, so while they seem great quality for the price, you need to be quite large for these shorts not to slip down...as for using the pockets...this could be quite embarrassing with a mobile phone and or wallet! The drawstring is interesting - it is a loop, and may need to be cut to be able to be tied in a bow. I'd probably be ok with the next size down but don't get the option to exchange online so I returned these shorts for a refund.","Verified Purchase","Reviewed in Australia on 19 July 2020","3.0 out of 5 stars"
"2257","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","kk","These shorts have convinced me not to buy any more items from an American dealer. I bought a large size, which I am normally in Australia and I am practically swimming in these shorts. The length comes WELL below the knee and I look like such a geek in them.I suspect I should have gone a small size. Which to me is absurd. American men must be giants.The fabric is alright; not great. The pockets are not sewn into place and kinda flop around which is annoying.I think I'm going to use them as pyjama pants tbh.","Verified Purchase","Reviewed in Australia on 12 February 2020","3.0 out of 5 stars"
"2258","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Kindle Customer","Massively over sized. Return policy for international means I'd have to pay more to have it returned that it cost me to buy. So I'm stuck with clown shorts.","Verified Purchase","Reviewed in Australia on 4 September 2019","5.0 out of 5 stars"
"2259","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Norman","This size is substantially larger than Australian sizes. I would suggest 5xl USA size is a 2 or 3 XL Australian","Verified Purchase","Reviewed in Australia on 2 November 2020","5.0 out of 5 stars"
"2260","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","P Crothers","Not as expected.","Verified Purchase","Reviewed in Australia on 11 March 2020","3.0 out of 5 stars"
"2261","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Vanessa Pike-Russell","Pathetic quality of the product. Seemed to be fake item. Cannot even return it as it would cost more to ship than the actual price. Worst experience with Amazon","Verified Purchase","Reviewed in Australia on 21 November 2018","4.3 out of 5 stars"
"2262","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Eplag","These cotton shorts are super light and breathable so they're perfect to sleep in or wear around the house.  As all the reviews say they run bigger than the sizing chart would suggest. By the chart I should be L but I got M and it was the perfect size, so go a size down- you'll feel good about yourself too in the illusion that you've lost weight.","Verified Purchase","Reviewed in Australia on 4 January 2020","5.0 out of 5 stars"
"2263","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Sayantani","Hard to find good comfy athletic shorts these days, cant stand the look of the plastic looking past your knees garbage that is around these days.","Verified Purchase","Reviewed in Australia on 8 September 2020","3.0 out of 5 stars"
"2264","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Dave P","fit perfect size xl.","Verified Purchase","Reviewed in Australia on 9 January 2020","1.0 out of 5 stars"
"2265","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","catman","These shorts are high quality. The colour is awesome. Hubby loves the pockets. A great addition to his wardrobe at a GREAT PRICE!!","Verified Purchase","Reviewed in Australia on 8 July 2020","5.0 out of 5 stars"
"2266","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","damian b.","These shorts are comfortable. Better still, they're sized correctly. I've had problems with discounted clothing because it was sized according to Asian standards.The only improvement I could suggest is that there were more colours to choose from.I use these shorts for pajama bottoms in the summer months. Because they have pockets, I can wear them as shorts during the day. So I get a lot of use out of them.","Verified Purchase","Reviewed in Australia on 8 July 2021","5.0 out of 5 stars"
"2267","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","A.D","Miese Billigqualität","Verified Purchase","Reviewed in Canada on 1 April 2019","5.0 out of 5 stars"
"2268","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Bruce Atchison","Fits but the elastic waistband is almost non- existing.","Verified Purchase","Reviewed in Canada on 25 August 2023","5.0 out of 5 stars"
"2269","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Schiffko","OK as a basic pair of gym shorts.  But waistband elastic is rather loosem which means you can't really have anything in your pockets or the shorts will sag.  The material is rather rough to the touch, but that may soften with use.","Verified Purchase","Reviewed in Germany on 17 April 2023","5.0 out of 5 stars"
"2270","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","BigGuy","POR EL PRECIO VALE 100% LA PENA ES LINDO Y SE VE RESISTENTE.","Verified Purchase","Reviewed in Singapore on 28 December 2022","1.0 out of 5 stars"
"2271","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Vanessa Pike-Russell","The fabric is thinner than expected. True to size.","Verified Purchase","Reviewed in Australia on 21 November 2018","4.3 out of 5 stars"
"2272","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Eplag","Cómodos","Verified Purchase","Reviewed in Australia on 4 January 2020","5.0 out of 5 stars"
"2273","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Debbie & Tim","Not great","Verified Purchase","Reviewed in Canada on 23 July 2021","3.0 out of 5 stars"
"2274","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Alberto Monterrosa","This pair of shorts are exactly what I was expecting.  Nice quality.","Verified Purchase","Reviewed in Mexico on 24 June 2023","4.0 out of 5 stars"
"2275","Shorts","Russell Athletic Men's Cotton Baseline Short with Pockets","Mrs Kelly Long","These shorts are great for lounging around the house, and for wearing to bed, especially if you don't like sleeping in long sweats/pajamas.I don't recommend these for the gym or really any outdoor activity due to the style and thin-fabric: They're really just too casual of a style for more than lounging. That's just my opinion, of course, so if you're the type of dude to wear old, ratty, grey sweats, or worn-out t-shirts with the sleeves personally cut-off, out in public -by all means, knock yourself out!I've had several pairs of these over the last decade, and they're my go-to sleep-shorts. All of my original purchases were at Sports Authority, then 2 from Amazon within the last year.Although they are pretty lightweight and soft, the shorts are comparatively quite durable, as none of mine have ever worn through or come apart -- I just seem to lose a pair every couple of years, on a trip or at a hotel stay, then re-purchase.  The current shorts' material is approximately the same as my originals, but the stitching around the waistband is much less detailed, and frankly looks a bit sloppy.  The older shorts had very detailed, sturdy, and useful stitching around the waist and drawstring-area -I've attached some pics for comparison.  My recent purchase had long strands of excess thread dangling from some of the stitching.  I had to trim all of this off, in lieu of better quality control at the factory or by the distributor.The inner tag is still annoyingly sewn into the vertical seam right at the top of your tailbone (butt-crack, to be crass), so I just carefully cut it out before the first laundering.I'm not a fan of logos -- but for information's sake, the logo used to be embroidered onto the leg and now it's simply silkscreened-on.The fit is ""as-expected"".I'm not super-happy with the waistband change or the loose thread everywhere, but I got my recent pair for half-off during prime-day, so -Score!","Verified Purchase","Reviewed in the United Kingdom on 18 September 2023","4.0 out of 5 stars"
